y_cov,rtg,date,n,rho_level_y,rho_level_self,rho_resy_y,rho_resy_self,rho_resself_y,rho_resself_self,slope_y,log_slope_y,slope_self,log_slope_self
coupon,B,201310,171,0.5858964731652692,0.9603259173926608,0.13182409526388317,0.8166342669258647,0.49965249502740794,0.4992728058175535,0.5220620814683163,0.023668307986856655,0.9082699438428274,0.13182741918887061
coupon,B,201311,175,0.578143330443323,0.974023734885804,0.17474766461005534,0.7994379758172862,0.2236748601533812,0.40051948051948055,0.5087196245440466,0.022999229128041178,0.929496169482474,0.15848495922762135
coupon,B,201312,174,0.595434312925625,0.9367954668413109,0.1751616559771524,0.7684239300663458,0.2224611601208156,0.17097867251345422,0.49674674800846025,0.015558674567745933,0.9609690391943098,0.13199177633278875
coupon,B,201401,178,0.5899893654252578,0.973276158771789,0.1937988167447356,0.8053548753975511,0.07261344760271846,0.26805748093738996,0.48606750519069963,0.017193375270724436,0.956578637228257,0.1372564584338516
coupon,B,201402,176,0.6101043479984902,0.979817279129737,0.2984808470504686,0.8784634365655256,0.475969992857557,0.3264465402229146,0.4856382434886841,0.025097856415416193,0.9568949413190567,0.13509989267010158
coupon,B,201403,170,0.5739046543275496,0.9851167158951257,0.1860766117543038,0.8129022251344785,0.10295131221162954,0.2363714415346228,0.491701950670657,0.029459794296400794,0.9601614387032953,0.12406835285570997
coupon,B,201404,173,0.5885328016940276,0.989880916511767,0.21934499069293156,0.8470433085648331,0.2967414981590076,0.4033819896074279,0.49679663674941643,0.03525190617683401,0.956041930944629,0.11848448725729499
coupon,B,201405,169,0.6004538792792248,0.9787429764805331,0.24570309536988494,0.8445676495450253,0.29872434339291276,0.4606856943961017,0.5093645735317814,0.04676520034659809,0.9606184472222989,0.11808110106804669
coupon,B,201406,167,0.6049039208437159,0.9740819565687902,0.20007738707683917,0.8040622713265382,0.2654265896353019,0.28096560751131133,0.5252419908071894,0.06161108093533728,0.9604266677423072,0.11824043260138478
coupon,B,201407,185,0.5828618689862229,0.9463534361851333,0.0903056545861399,0.6670274060877147,0.00926428212463828,-0.1355274629468178,0.5251868911300378,0.06183926836684305,0.9565191957900013,0.10500055085268017
coupon,B,201408,188,0.6128487760917108,0.9676489551333105,0.10253527887385179,0.7161729940203031,0.11659880899407767,0.16744415367694462,0.5294179863461679,0.08359804916995923,0.9586270348415773,0.10611473538599311
coupon,B,201409,194,0.6000343421171023,0.9583688241378545,0.06496752407872494,0.7052921668764867,-0.07242933566143173,-0.19864898735685552,0.5265480888960601,0.08682383754696445,0.9565994383294117,0.10287509088873581
coupon,B,201410,191,0.5692885024030173,0.9649546039520236,0.16687860777850455,0.81080997296524,0.367486402934498,0.5388031046789838,0.5282139405838095,0.08700293552956286,0.955653695089159,0.10297530084210375
coupon,B,201411,187,0.5725413108528806,0.9727959069070943,0.16822252876899557,0.8233110302834555,0.09995030318883585,0.15108511739380973,0.534299183691954,0.09305300130787578,0.9601830189658743,0.08024511627012396
coupon,B,201412,185,0.5686538291302023,0.9724782987756342,0.19020216757422936,0.8367347712368751,0.2839542090178224,0.43111519654296654,0.5435728812257503,0.1095447016409989,0.9515280694177013,0.08624309876847618
coupon,B,201501,174,0.5515821175316202,0.9720242603718784,0.209087407887391,0.8661738659984622,0.12982378638477196,0.07502149833423502,0.5501369731618855,0.12066902981279515,0.9576324878452392,0.08264541581428399
coupon,B,201502,180,0.541686538286394,0.9624185931664558,0.16929068431453748,0.8305667870407522,-0.042666272372077915,-0.17244770929143902,0.5463397523596364,0.14289291284958347,0.9673379064868227,0.06535987280963843
coupon,B,201503,176,0.5241100421832998,0.9595641646489105,0.10787193505262777,0.808364516839093,0.04798028423299956,-0.10899625797930883,0.5455103452749992,0.15925978543735436,0.9700888854345405,0.08638885794613153
coupon,B,201504,164,0.5606830081772458,0.9595200848829457,0.145964203273905,0.8080910859303796,0.022949173393786527,-0.007715642131323711,0.5432186900604901,0.1741557246383253,0.9863472739675548,0.07202350615077069
coupon,B,201505,157,0.530826207875784,0.9109551659338002,0.07859011211706796,0.7151991763779235,-0.008491530951437403,-0.16391505777138285,0.5331561657827151,0.1860809291832566,0.9883549692524632,0.07839525207050493
coupon,B,201506,149,0.5586220001618711,0.9728314892073282,0.11039612432224913,0.7965935062579358,0.03323957312871864,-0.07685107926718665,0.5252172033447376,0.191043206903392,0.9954977370176242,0.08005826974695832
coupon,B,201507,150,0.5016609254893727,0.9560904929107961,0.09372954775737194,0.8093568603049025,0.07567123497939104,0.28873638828392373,0.5234106252601707,0.21179246509844102,1.00082875750686,0.10562508519613735
coupon,B,201508,151,0.4534545914285015,0.9614081561519692,0.11310543618402792,0.8338689438828859,0.07288373407869572,0.15883234576507493,0.5167724272340077,0.228868426840278,0.992499672963337,0.09623404956196281
coupon,B,201509,157,0.4410807524288938,0.9208070007876505,0.12359269494605704,0.8210637624892241,0.014984036933896376,-0.012912508760287522,0.5202177298935236,0.23916308353661045,0.998078147820624,0.09824964963766938
coupon,B,201510,154,0.3487972675878886,0.8920821114369502,0.06344370025825223,0.7977541749837765,-0.04067199054817963,-0.12993748819175766,0.5202762595368017,0.25169960064135266,0.9968380046409324,0.09296371147103044
coupon,B,201511,148,0.2789550489608551,0.9706889467196276,0.0648646921220369,0.9036303801404473,-0.21721620982850243,0.26773081806638854,0.5208583745453286,0.2532316693029567,1.0025525072040373,0.08585998579877142
coupon,B,201512,150,0.3496696999053908,0.9557242544113072,0.16521326455019042,0.9271256500288902,0.3172186516915778,0.22244010844926443,0.5196674290846965,0.24962371793226754,1.0037734703341534,0.07636533926086098
coupon,B,201601,147,0.2735281412926914,0.9511783239767584,0.1353892627847302,0.9035580170609525,-0.06595484702828498,0.214308381627364,0.5228784963674258,0.23551950214525066,1.0246749840922023,0.09139943704490279
coupon,B,201602,160,0.27660229194416586,0.9589681237548341,0.1634688682289411,0.9530938708543303,0.22798521103681332,0.18345247861244582,0.5283656433127732,0.22426726909529787,1.0156538205679815,0.1250068442433846
coupon,B,201603,161,0.25375599516564956,0.9611341154819417,0.06798230664584833,0.9351363008971707,-0.11332255447614704,-0.7719490453186107,0.5193774702522312,0.2184373154017256,0.990149714005083,0.12371898748719465
coupon,B,201604,160,0.37828256304475455,0.9342112973163014,0.10409358638993446,0.9151910230868393,0.0763771402096386,-0.5445827962029767,0.5111813270395703,0.21087399755439126,0.9773040033382167,0.14140829710918576
coupon,B,201605,160,0.3478841394129581,0.9423473573186452,0.12311373211181093,0.8986142036798312,-0.10042477526350213,0.040106058830423064,0.5064329189121047,0.20685130504548888,0.9716619897678308,0.14893922483865843
coupon,B,201606,160,0.4117547727952552,0.9826379936716279,0.20051053549047368,0.9447322161021915,0.16905580357534833,0.16989042540724247,0.49825884047870567,0.20803870195714508,0.9631845337371879,0.15894035345278523
coupon,B,201607,166,0.4326126025980616,0.9687783250585359,0.22377174931167004,0.9393878180112941,0.22519630279280148,0.11819821474247563,0.49669699199638895,0.18491656301392845,0.9605190783920617,0.13289666497741073
coupon,B,201608,161,0.5223539481746493,0.9463681849551416,0.24962054721975713,0.8760812054290317,-0.17934371438523136,-0.45643547273982066,0.4959504939975296,0.1597894671462764,0.9747409948284164,0.1444441079546402
coupon,B,201609,152,0.5635366514995686,0.9599197643504944,0.3037816766021365,0.9082039926462045,0.0700305869687067,0.05216000656100711,0.49008076811044704,0.1374403079424857,0.9786740145906793,0.14315080631913732
coupon,B,201610,147,0.5447364889964406,0.9664258891264762,0.24978882183367782,0.8644417411540701,-0.0908584245817253,-0.2826957513845968,0.48877928851061464,0.12642407456335658,0.9880119572874676,0.16000187921603565
coupon,B,201611,147,0.568164268071154,0.9210269816923436,0.2965912727636286,0.8532100733666291,0.10361608964401048,-0.09679710462489328,0.4755933076297516,0.11565970156832286,0.9605759247136835,0.17306450051806846
coupon,B,201612,149,0.5295470584781597,0.9522909486667878,0.2796141361593181,0.8919934699800472,-0.011081664278076303,-0.1333901686921821,0.45281525992912014,0.10245224382576912,0.9729603719133504,0.20296252795753084
coupon,B,201701,166,0.5301939394649635,0.9460566271618867,0.24863727086858162,0.8727049734047787,0.01533219636596632,-0.12061703537066067,0.43913293559833777,0.1011317248124001,0.9600931744160527,0.18777804592276576
coupon,B,201702,151,0.5599038917944337,0.9496444754269778,0.33124249657216426,0.9085360752875565,0.017819334245203218,-0.09035901010805157,0.41797072543301744,0.1044514044246994,0.9785303200738241,0.1771063998595794
coupon,B,201703,153,0.5493391690689465,0.9776245426400224,0.30528941547286353,0.9180102663074798,-0.00924657015768688,-0.08301502419149477,0.40949260940748655,0.08258064094650276,0.9776094790995308,0.15188686992831263
coupon,B,201704,154,0.511699392659141,0.9728036669213141,0.3120704680896585,0.9239770981706467,0.11421604477740892,0.33542636996147435,0.38949701229915806,0.0591729491721773,0.9299531862976017,0.10936281932541277
coupon,B,201705,159,0.4867385586114973,0.9827949605923096,0.2933700537972176,0.9445217339383808,0.14097763308272587,0.49688918079770716,0.3750458106507938,0.03936745999519883,0.909833191241714,0.09564262172887791
coupon,B,201706,161,0.457996911221628,0.9688980906372212,0.26683731335402766,0.9251869105129976,0.15183182594111316,0.486829997699563,0.36786574815706585,0.01815197702700242,0.9167928816703336,0.09731795021496965
coupon,B,201707,161,0.5183269992125616,0.9806015642972166,0.3360930385441005,0.9540113871635613,0.19819672125964483,0.14694904531861055,0.36395860118783574,0.01316982711872249,0.9199796962134262,0.10414189467412864
coupon,B,201708,162,0.47706366203159734,0.9710116701314354,0.31064390425762944,0.9409168723652588,0.22985758664418127,0.5375839200859206,0.37021584879616026,0.00490096101292943,0.9157281690712262,0.11409616081956228
coupon,B,201709,162,0.4827722270894046,0.9769871613029788,0.2775445835790176,0.9452580652900737,0.1802272416299758,0.06669715098629476,0.3792382597534657,-0.0006290887863364457,0.9037535186394619,0.11153310508365638
coupon,B,201710,163,0.4686336620110342,0.9568806424260562,0.2546742992508694,0.9068421256809706,0.1492950346808651,0.23197610299211374,0.39058327723157105,-0.01050947255893265,0.901558005460962,0.11543242150601639
coupon,B,201711,178,0.4888609341446602,0.97831538339598,0.25560456209438526,0.9322033898305085,0.27975006238645667,0.3800318960261892,0.40972745920778614,0.0002676428930070911,0.9081725840144413,0.10997617273285631
coupon,B,201712,176,0.4163928607243032,0.9637882456526524,0.13603965282450098,0.8830728593440459,0.027378453806602216,0.16269205370900286,0.44874872214969724,-0.01628981205277522,0.8951699600021276,0.11212326598979092
coupon,B,201801,166,0.48146552529620545,0.9665300286611882,0.10929524646665062,0.8754779597431643,0.2457058611475133,-0.004867810927979748,0.46351711754218394,-0.02295345765223817,0.8867305730715626,0.11238937447531398
coupon,B,201802,168,0.4193237760966286,0.942207723184232,0.050868964539539825,0.8049032956909512,0.11567565548050794,0.4377787113853443,0.4873907576197843,-0.03296174629094541,0.8756627049312767,0.13559447030964214
coupon,B,201803,163,0.38841942339623564,0.939811351078746,0.020852695343195626,0.8178268797002898,0.19719827899120068,0.5585122006639289,0.512972269527695,-0.021812201888713294,0.8705370819503594,0.14881213943752156
coupon,B,201804,156,0.402503128239889,0.93503500813959,-0.06197649845539301,0.7712822620157734,0.06328649617629939,-0.05157813216165383,0.5537915168042428,-0.008580260907119856,0.9079356691107283,0.2031986452695629
coupon,B,201805,159,0.425104911099469,0.9453427274898496,-0.09891859679849577,0.7559230952949606,0.06239043943692435,0.12135777406257464,0.5861398209632138,0.02900830215036223,0.9360597093617865,0.22057259366763135
coupon,B,201806,155,0.43799913906021215,0.9806612742096613,-0.08022508176577081,0.7853694692404369,0.20513865352716762,0.3292062775933744,0.6077099196312826,0.0470071848089764,0.9359331675317136,0.2139501096065851
coupon,B,201807,142,0.4483477899566816,0.9790901337200408,-0.0895978243585189,0.7563156052817426,0.09615243262034374,0.34958119495128787,0.621309855997033,0.06662315113631423,0.9397702594222878,0.21203923008878212
coupon,B,201808,140,0.40907244884605265,0.9544204150357527,-0.11898351581939225,0.7302617480483699,0.058591180045188616,0.1850211016597057,0.6388208494630551,0.09142899171885101,0.9337954914817291,0.20667679957624865
coupon,B,201809,140,0.41298022022354447,0.9863068815464348,-0.14199361785905473,0.7786578032406903,0.09603178277050024,-0.10424001224552275,0.6504007095178468,0.10671454754233525,0.9620441727084585,0.21060843299610624
coupon,B,201810,125,0.26236151690127285,0.9570138248847926,-0.19645668273927405,0.7867956989247311,0.008936978444926197,0.25219662058371733,0.6502488559361596,0.1151667925567596,0.9590088016474125,0.21263243290189232
coupon,B,201811,123,0.18892391193911987,0.9494008848073675,-0.2207587466185352,0.8297971134126995,0.05733368837173829,0.2624240626330114,0.6493174825816143,0.12705063396041216,0.9641334020768569,0.2133145382483843
coupon,B,201812,122,0.1389173971746087,0.9297272826406627,-0.17424463011564784,0.8335673994864865,0.030183614287170615,0.388462796699502,0.6430264016857021,0.1406976209983051,0.9687971826692771,0.2085082918643372
coupon,B,201901,123,0.22144910130288703,0.8757206794701474,-0.1098062439287961,0.8295842953141325,0.09412563212344933,-0.4256168500341799,0.6330509511626293,0.14857076932023772,0.9689551576178844,0.20113799254303172
coupon,B,201902,119,0.23539386275607793,0.9803090727816552,-0.11080818087033668,0.8780088306509044,-0.09148046793229693,0.12287423443953854,0.6298184363204352,0.14886765680338063,0.9560971993388017,0.18442667696023027
coupon,B,201903,112,0.1995499216508545,0.9784227970068677,-0.1612661941537274,0.8664707691256364,-0.09070528713640938,0.15370553866129086,0.614968918570722,0.12255268678730459,0.9623286925550227,0.1934202033173797
coupon,B,201904,108,0.27309421009949475,0.9700858365009954,-0.131861770364453,0.864471691102918,0.0930390633181613,-0.38455895662446293,0.5999749843597839,0.09780978525830047,0.9671988016784561,0.19260568911873896
coupon,B,201905,108,0.26217806540787997,0.9667419284155973,-0.07383161701520269,0.8489430011336896,0.09202961795371278,0.406232434955748,0.5881724838275314,0.07471366709646649,0.9565524314753253,0.19754293286712518
coupon,B,201906,110,0.2943913067838514,0.962365033924667,-0.03661781022518032,0.8800081148705002,-0.05840886011636368,-0.08438112841782566,0.5800271365380099,0.052776973994992184,0.9544405155759305,0.20397098765855262
coupon,B,201907,107,0.3675019304877611,0.977860067791297,0.00204500126789341,0.8759673974803582,0.21901620293553886,0.05161739062285703,0.5750347998186461,0.042534976479345524,0.9509124306051854,0.20621818057801736
coupon,B,201908,102,0.3532609242515635,0.952694641251675,0.016465767486633007,0.8336113451436521,0.04236481166952826,0.443418470916195,0.5612313715926252,0.030234857336918188,0.9624288529028425,0.2021334391681311
coupon,B,201909,98,0.4408187576153485,0.9343827502884939,0.1081054764456848,0.8387366192962658,-0.10164979796449242,-0.42581718723103107,0.5423837150724085,0.021836939677555917,0.9531464142159892,0.22046309917157564
coupon,B,201910,93,0.4387320236537916,0.9737847274029422,0.13309738780383315,0.9040165915669481,0.17258954564447654,0.40391214824982835,0.5262031960002104,0.01629439640093112,0.9528602161726999,0.21117963919151508
coupon,B,201911,90,0.414702051931701,0.9773963863851505,0.1549382790533201,0.9219492118368523,0.014714808625175654,0.07400913693048525,0.5073097325957847,0.011152770487992545,0.9531309473181184,0.20612065321367026
coupon,B,201912,87,0.3839285231134575,0.971914412772472,0.11640973476388025,0.9283370999489682,-0.19343820684597743,-0.3533571480644455,0.4805566366546215,0.007052738325048701,0.9613464071672428,0.1930850737001639
coupon,B,202001,85,0.38314745917058757,0.974047293335939,0.1406573675751535,0.9405901895641979,0.033265682743386225,-0.12904045339065856,0.46447654300578495,-0.0014654705315738912,0.9844535380141942,0.1945551450662297
coupon,B,202002,81,0.3537349015023718,0.949096657633243,0.08614023456047332,0.8973577235772358,0.1903003500999137,-0.08437217705510389,0.44813624472053176,-0.02827351637691304,0.9867241474493866,0.17251107899694726
coupon,B,202003,68,0.10110624494959246,0.6931709737756231,-0.06911858462420134,0.6273237393594686,-0.08651773040788689,0.2715959842730083,0.4383571639253188,-0.03630078900000978,0.9854087416666497,0.16602326284896743
coupon,B,202004,78,0.11071589980149321,0.7747315975164076,-0.10608216402935525,0.7458996699503029,0.15082430123901527,-0.379127201912012,0.4258105530728838,-0.04053711583540477,0.9838925243018277,0.1592848024014788
coupon,B,202005,79,0.04660178915304466,0.8501703992210321,-0.1559405057537551,0.8342745861733204,-0.2294748142656462,-0.35516066212268743,0.4157536755382204,-0.07206145174714865,0.9915766690616801,0.10046279592798121
coupon,B,202006,78,0.05727605853049273,0.9296652714374234,-0.1568728306601247,0.8823707937631988,0.1361556889939991,-0.3354746519303481,0.4053203425827148,-0.07430814723791819,1.0050210610221106,0.09579622008783133
coupon,B,202007,76,0.07636710519282884,0.9289131920710868,-0.16394694956689235,0.9234449760765552,0.00679062104260364,-0.3294326725905673,0.3903926897614008,-0.08140135124058535,0.9977730071748708,0.10133196737837528
coupon,B,202008,73,0.07770946787062755,0.9608786869060844,-0.15534167438922625,0.9023509811181045,0.19948881093851695,-0.22510181414291006,0.3822646296972932,-0.08741762256887438,0.9915128349790686,0.10088017677987025
coupon,B,202009,59,0.022670417114400883,0.9292226767971947,-0.18417517159606295,0.879076563413209,-0.0422653900466156,-0.013033313851548803,0.38274754181891,-0.0764749092751995,1.0017263825086578,0.08882155898632446
duration,AAA,200307,24,0.7478260869565216,0.9017391304347826,0.09739130434782609,0.5321739130434783,0.6765217391304347,0.5339130434782609,0.07536495832642928,-0.0094039882116378,0.5619145090323258,-0.6765181396134833
duration,AAA,200308,24,0.5434782608695652,0.7556521739130433,-0.19826086956521738,0.18869565217391301,0.07565217391304348,0.1060869565217391,0.07536495832642928,-0.0094039882116378,0.5619145090323258,-0.6765181396134833
duration,AAA,200309,26,0.5644444444444444,0.8119658119658119,-0.06324786324786325,0.47350427350427343,0.4516239316239316,0.4871794871794871,0.07788447554007752,0.006562238658619687,0.5641940416628832,-0.45711221100839444
duration,AAA,200310,26,0.44820512820512814,0.8543589743589743,-0.21641025641025638,0.45094017094017086,0.21162393162393162,0.4646153846153846,0.07944718525960252,0.032722370015288306,0.6134525650159018,-0.2614894858340788
duration,AAA,200311,25,0.28384615384615386,0.6900000000000001,-0.43153846153846154,0.22153846153846157,-0.04923076923076923,0.16307692307692304,0.07944718525960252,0.032722370015288306,0.6134525650159018,-0.2614894858340788
duration,AAA,200312,25,0.20076923076923076,0.763076923076923,-0.45230769230769236,0.4053846153846154,0.08538461538461539,0.07153846153846154,0.07944718525960252,0.032722370015288306,0.6134525650159018,-0.2614894858340788
duration,AAA,200401,27,0.5256410256410257,0.6776556776556776,-0.2814407814407815,0.3339438339438339,0.4975579975579975,-0.006105006105006104,0.07851955847554212,0.03602259794213188,0.6455131117523811,-0.20002271683129244
duration,AAA,200402,28,0.5769020251778874,0.7706622879036672,-0.09578544061302681,0.34537493158182814,0.4608648056923919,0.539135194307608,0.0765766495882415,0.05468659652282201,0.6567904269143993,-0.1144578899195303
duration,AAA,200403,29,0.13103448275862067,0.569950738916256,-0.4147783251231526,0.3290640394088669,0.06600985221674875,0.13497536945812805,0.0765766495882415,0.05468659652282201,0.6567904269143993,-0.1144578899195303
duration,AAA,200404,27,0.43345543345543347,0.8888888888888888,-0.24114774114774112,0.6330891330891331,0.5372405372405372,0.6196581196581197,0.0765766495882415,0.05468659652282201,0.6567904269143993,-0.1144578899195303
duration,AAA,200405,31,0.4693548387096774,0.8911290322580647,-0.1625,0.6431451612903226,0.25725806451612904,0.31370967741935485,0.07640403681916899,0.05306464353006251,0.6828105489486707,-0.1797611685883442
duration,AAA,200406,33,0.6099598930481284,0.6925133689839572,-0.25300802139037437,0.3225267379679144,0.4829545454545455,0.08422459893048129,0.07495547946685717,0.0679036012906341,0.6951819534986562,-0.11769816993344309
duration,AAA,200407,34,0.5700534759358289,0.841405653170359,-0.26875477463712755,0.3671504965622613,0.3964858670741024,0.4004583651642475,0.07495547946685717,0.0679036012906341,0.6951819534986562,-0.11769816993344309
duration,AAA,200408,34,0.4844919786096256,0.8178762414056532,-0.36226126814362103,0.32528647822765466,0.2375859434682964,0.40718105423987777,0.074693812193805,0.08023925082479726,0.711354507463001,-0.1130016977592025
duration,AAA,200409,33,0.6039438502673797,0.8422459893048129,-0.25501336898395727,0.41209893048128343,0.36564171122994654,0.45922459893048134,0.07032666476241096,0.07043686923992198,0.6931240697331417,-0.11958080702522583
duration,AAA,200410,33,0.5284090909090909,0.7523395721925135,-0.27840909090909094,0.17245989304812834,0.1771390374331551,0.1821524064171123,0.06762288761606582,0.06939155127156188,0.6911771123436593,-0.007538303884768432
duration,AAA,200411,34,0.22505729564553092,0.7448433919022154,-0.6070282658517953,0.09457601222307105,-0.36684491978609624,-0.23116883116883116,0.06718314990632439,0.0757095529922697,0.7164281211185891,-0.07468991667884213
duration,AAA,200412,34,0.2828113063407181,0.8389610389610389,-0.5239113827349121,0.45760122230710465,0.2904507257448434,0.1602750190985485,0.0638219681067414,0.08240058380202019,0.7653943865589291,-0.20239832255947562
duration,AAA,200501,36,0.5253539253539253,0.7091377091377092,-0.35933075933075936,0.4012870012870014,0.4494208494208495,0.051480051480051484,0.060118986795246715,0.08921710177647803,0.7571785526483837,-0.3025275814861475
duration,AAA,200502,36,0.36190476190476195,0.8872586872586873,-0.48262548262548266,0.31480051480051485,0.02084942084942085,0.31119691119691123,0.05721727029408454,0.08271150153669277,0.7156772720850222,-0.18779882515098642
duration,AAA,200503,35,0.5352941176470588,0.8089635854341737,-0.08431372549019608,0.6170868347338937,0.6210084033613446,0.28235294117647064,0.054963999859435196,0.0790607266098937,0.7013722857700617,0.028190120758389402
duration,AAA,200504,38,0.28175949228580804,0.7155049786628734,-0.04716052084473137,0.5684429368639895,0.18218623481781376,0.3741109530583214,0.04181861406596972,0.009223931844536577,0.5964033529024783,0.16771027577580783
duration,AAA,200505,38,0.4253200568990043,0.8400262610788926,0.07210854579275632,0.6143998249261406,0.27935222672064774,0.4601159864317759,0.04014513346193122,-0.002448421600402171,0.580902499206281,0.16398984567819974
duration,AAA,200506,38,0.5237991027464711,0.823394244446876,0.26381442170915853,0.763431447641974,0.409782251887515,0.35310208994419523,0.0376443218396924,-0.006719971781981258,0.5601663541578539,0.2778400227903619
duration,AAA,200507,43,0.5646330413772275,0.8415886439142253,0.2778616732105105,0.7308970099667774,0.3633343400785261,0.39610389610389607,0.036136315592044596,-0.0232888379523307,0.5340276749099978,0.45347442848529
duration,AAA,200508,43,0.509211718514044,0.9080338266384779,0.27408637873754155,0.8166717003926307,0.40712775596496525,0.7544548474781033,0.03413890123779584,0.0029838144266592674,0.5173678408095407,0.3585195080203208
duration,AAA,200509,43,0.6837813349441257,0.7192691029900332,0.4119601328903655,0.6633947447900936,0.4389912413168227,0.09317426759287224,0.033547862563214036,0.024961115703516792,0.5275210118143911,0.4073691865263497
duration,AAA,200510,43,0.6499546964663243,0.8686197523406824,0.35276351555421326,0.6940501359106009,0.37269707037148897,0.4424645122319541,0.03188155328146139,0.04057502309529065,0.5183700700857028,0.49592594936118767
duration,AAA,200511,45,0.67364953886693,0.9227931488801053,0.42081686429512516,0.8148880105401843,0.5530961791831356,0.5768115942028985,0.030753702682561508,0.0327670236101926,0.5002860239714422,0.5421951815501894
duration,AAA,200512,45,0.6187088274044795,0.7550724637681159,0.3102766798418972,0.5757575757575758,0.42463768115942024,0.3595520421607378,0.029758292829119893,0.043005378529099324,0.4779811004369841,0.6573422711887663
duration,AAA,200601,46,0.6651248843663274,0.7350601295097132,0.4440949737897009,0.6270120259019426,0.5410422448350293,0.41362935553499847,0.031582964301191056,0.04359502855659247,0.5028396843148175,0.7282037916857363
duration,AAA,200602,48,0.43497611810681713,0.708315240990013,0.17303517151541467,0.5552540165002171,0.1466565349544073,0.28126356925749024,0.031034499498960342,0.055347948659980856,0.5759164784506247,0.3867896445890906
duration,AAA,200603,46,0.7101449275362318,0.6980573543015726,0.5964230650632131,0.6921369102682701,0.6203515263644772,0.3610854147394388,0.028296982212626897,0.07195041152383881,0.5610474247500855,0.10723557188615528
duration,AAA,200604,46,0.8003083564600677,0.7350601295097132,0.41116250385445574,0.5597903176071538,0.4622263336416898,0.11378353376503236,0.03904595101746117,0.03695716929129328,0.7215284274676688,0.6035604605888538
duration,AAA,200605,47,0.7606382978723405,0.7284921369102684,0.5978260869565217,0.6376040703052729,0.5368871415356152,0.39500462534690106,0.02786974149562662,0.06997651216227681,0.6345968194216242,0.23474248913617315
duration,AAA,200606,47,0.7724329324699353,0.8149861239592969,0.6857076780758558,0.762604070305273,0.5979417206290472,0.5483348751156337,0.02665310256075925,0.07358820684481818,0.629379700585003,0.21938752297972525
duration,AAA,200607,48,0.689969604863222,0.7308944854537559,0.5285497177594441,0.6296135475466782,0.24229266174554928,0.17553191489361702,0.02600314429073572,0.05081454838390085,0.6518512003925481,0.2630624309962614
duration,AAA,200608,48,0.7430525401650021,0.8024316109422492,0.5343030829353018,0.6599001302648719,0.23252279635258358,0.08912288319583152,0.025978254751257795,0.039965202747356515,0.6276448873240877,0.6314858511870157
duration,AAA,200609,48,0.49587494572297003,0.6385149804602692,0.2632435953104646,0.48132870169344333,0.2079895788102475,0.13037342596613113,0.02655477412807879,0.02342297875125309,0.6557172777325457,0.7421548176340882
duration,AAA,200610,48,0.7224272687798523,0.6794398610508033,0.47145028224055574,0.6279852366478506,0.5683890577507599,0.1980026052974381,0.027435384342404615,0.017510617488037283,0.6135261967527131,0.6843716425255489
duration,AAA,200611,49,0.6172448979591836,0.7686734693877552,0.358673469387755,0.6428571428571428,0.33918367346938777,0.3183673469387755,0.02852259894700621,0.007151858397633347,0.6364252499635442,0.7037098858529812
duration,AAA,200612,50,0.4329891956782713,0.5868427370948379,0.1481392557022809,0.4138775510204082,0.09474189675870348,0.015222088835534215,0.03116910019522065,-0.01982087289628463,0.655047812934302,0.5938716721715964
duration,AAA,200701,49,0.6939795918367346,0.7308163265306121,0.5026530612244898,0.6091836734693877,0.46959183673469385,0.23734693877551016,0.032681767587229085,-0.01917863738665889,0.6357689926582878,0.6950784213609805
duration,AAA,200702,48,0.3826530612244898,0.5412505427702996,0.07739904472427268,0.32056013894919666,0.13645245332175424,0.24989144594007814,0.033220662718847105,-0.017575774495817383,0.632853040040228,0.758122668727049
duration,AAA,200703,48,0.5623100303951368,0.7269865392965696,0.2873425966131133,0.6210377768128528,0.3746200607902735,0.05036908380373426,0.0316854279909496,-0.027661537843502386,0.632170999175187,0.848334525498093
duration,AAA,200704,49,0.652142857142857,0.7442857142857142,0.21326530612244896,0.5538775510204081,0.37918367346938764,0.1057142857142857,0.0329599764007841,-0.030665734225058854,0.6312939393174586,0.7893003621791342
duration,AAA,200705,50,0.689891956782713,0.7813205282112845,0.19481392557022806,0.45891956782713084,0.41714285714285715,0.3061224489795918,0.04307686970533828,-0.04299078995601731,0.6826006842302241,1.0558434468868467
duration,AAA,200706,49,0.6464285714285714,0.6223469387755102,0.3533673469387755,0.38877551020408163,0.5379591836734693,0.39153061224489794,0.045581933753492766,-0.021975693181163374,0.6895017162541133,1.1841294965092999
duration,AAA,200707,50,0.6586794717887153,0.7210084033613444,0.23995198079231692,0.45085234093637455,0.05459783913565427,-0.040480192076830734,0.048088673803933224,0.01392544843203028,0.710492587749798,1.18581308079552
duration,AAA,200708,50,0.2138295318127251,0.7092917166866746,-0.3512605042016807,0.29968787515006,-0.4419207683073229,-0.010324129651860744,0.04906993609968675,0.012742144490352398,0.7081896345535785,0.8885246946951793
duration,AAA,200709,53,0.08740525721657796,0.7441541686824706,-0.42202870504757295,0.5796645702306079,0.01661022415739397,0.2611675536203838,0.04892284995907105,0.02508131164443974,0.6772470632722517,1.0393286936234312
duration,AAA,200710,54,0.6204307223175146,0.48130360205831896,-0.050505050505050504,0.33600152468076994,0.4999809414903754,-0.21974461597103104,0.047631828095260655,0.017634230831464513,0.7114739050737765,0.8078668644897142
